"","Date","Rainfall_Settefrati","Temperature_Settefrati","fl_rate.Ls","Year","Month","Day","Spring","Summer","Autumn","Winter","snow.yes","snow.no","Y_m","Semester","Quarters","Trimonthly","Fl_rate.Tri","Fl_rate.Quar","Fl_rate.Sem","lag1","lag3","lag5","lag7","lag9"
"259",2015-11-26,2.8,4.95,223.898420133333,"2015","11","26","0","0","1","0","0","1",2015-11-26,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,6,35,0,0
"260",2015-11-27,7.2,6.5,223.898420133333,"2015","11","27","0","0","1","0","0","1",2015-11-27,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,2.8,0.8,7.2,1.8,0
"261",2015-11-28,0,5.45,223.898420133333,"2015","11","28","0","0","1","0","0","1",2015-11-28,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,7.2,0,6,35,0
"262",2015-11-29,0,5.7,223.898420133333,"2015","11","29","0","0","1","0","0","1",2015-11-29,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,2.8,0.8,7.2,1.8
"263",2015-11-30,0,6.75,223.898420133333,"2015","11","30","0","0","1","0","0","1",2015-11-30,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,7.2,0,6,35
"264",2015-12-01,0,8.9,223.898420133333,"2015","12","1","0","0","1","0","0","1",2015-12-01,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,2.8,0.8,7.2
"265",2015-12-02,0,9.3,223.898420133333,"2015","12","2","0","0","1","0","0","1",2015-12-02,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,7.2,0,6
"266",2015-12-03,0,8.35,223.898420133333,"2015","12","3","0","0","1","0","0","1",2015-12-03,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,2.8,0.8
"267",2015-12-04,0,7.4,223.898420133333,"2015","12","4","0","0","1","0","0","1",2015-12-04,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,7.2,0
"268",2015-12-05,0,8.2,223.898420133333,"2015","12","5","0","0","1","0","0","1",2015-12-05,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,2.8
"269",2015-12-06,0,8.25,223.898420133333,"2015","12","6","0","0","1","0","0","1",2015-12-06,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,7.2
"270",2015-12-07,0,9.3,223.898420133333,"2015","12","7","0","0","1","0","0","1",2015-12-07,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,0
"271",2015-12-08,0,9.75,223.898420133333,"2015","12","8","0","0","1","0","0","1",2015-12-08,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,0
"272",2015-12-09,0,8.8,223.898420133333,"2015","12","9","0","0","1","0","0","1",2015-12-09,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,0
"273",2015-12-10,0,7.6,223.898420133333,"2015","12","10","0","0","1","0","0","1",2015-12-10,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,0
"274",2015-12-11,0,5.75,223.898420133333,"2015","12","11","0","0","1","0","0","1",2015-12-11,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,0
"275",2015-12-12,0,6.8,223.898420133333,"2015","12","12","0","0","1","0","0","1",2015-12-12,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,0
"276",2015-12-13,0,5.85,223.898420133333,"2015","12","13","0","0","1","0","0","1",2015-12-13,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,0
"277",2015-12-14,0,5.9,223.898420133333,"2015","12","14","0","0","1","0","0","1",2015-12-14,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,0
"278",2015-12-15,0,6.3,223.898420133333,"2015","12","15","0","0","1","0","0","1",2015-12-15,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,0
"279",2015-12-16,0,7.25,223.898420133333,"2015","12","16","0","0","1","0","0","1",2015-12-16,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,0
"280",2015-12-17,0,6.65,223.898420133333,"2015","12","17","0","0","1","0","0","1",2015-12-17,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,0
"281",2015-12-18,0,7.3,223.898420133333,"2015","12","18","0","0","1","0","0","1",2015-12-18,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,0
"282",2015-12-19,0,7.5,223.898420133333,"2015","12","19","0","0","1","0","0","1",2015-12-19,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,0
"283",2015-12-20,0,8.4,223.898420133333,"2015","12","20","0","0","1","0","0","1",2015-12-20,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,0
"284",2015-12-21,0,8.15,223.898420133333,"2015","12","21","0","0","0","1","0","1",2015-12-21,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,0
"285",2015-12-22,0,7.75,223.898420133333,"2015","12","22","0","0","0","1","0","1",2015-12-22,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,0
"286",2015-12-23,0,8.35,223.898420133333,"2015","12","23","0","0","0","1","0","1",2015-12-23,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,0
"287",2015-12-24,0,6.95,223.898420133333,"2015","12","24","0","0","0","1","0","1",2015-12-24,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,0
"288",2015-12-25,0,8.15,223.898420133333,"2015","12","25","0","0","0","1","0","1",2015-12-25,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,0
"289",2015-12-26,0,9.2,223.898420133333,"2015","12","26","0","0","0","1","0","1",2015-12-26,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,0
"290",2015-12-27,0,9.3,223.898420133333,"2015","12","27","0","0","0","1","0","1",2015-12-27,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,0
"291",2015-12-28,0,10.25,223.898420133333,"2015","12","28","0","0","0","1","0","1",2015-12-28,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,0
"292",2015-12-29,0,7,223.898420133333,"2015","12","29","0","0","0","1","0","1",2015-12-29,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,0
"293",2015-12-30,0,5.2,223.898420133333,"2015","12","30","0","0","0","1","0","1",2015-12-30,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,0
"294",2015-12-31,0,3.85,223.898420133333,"2015","12","31","0","0","0","1","0","1",2015-12-31,2015.2,2015.4,"2016-01-01",222.783882305978,224.013028335166,235.798280945029,0,0,0,0,0
"295",2016-01-01,0,3.8,223.898420133333,"2016","1","1","0","0","0","1","0","1",2016-01-01,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,0,0,0,0,0
"296",2016-01-02,7.4,4.6,223.898420133333,"2016","1","2","0","0","0","1","0","1",2016-01-02,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,0,0,0,0,0
"297",2016-01-03,16.3,5.4,223.898420133333,"2016","1","3","0","0","0","1","0","1",2016-01-03,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,7.4,0,0,0,0
"298",2016-01-04,13.6,4.85,223.898420133333,"2016","1","4","0","0","0","1","0","1",2016-01-04,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,16.3,0,0,0,0
"299",2016-01-05,8.6,7.65,223.898420133333,"2016","1","5","0","0","0","1","0","1",2016-01-05,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,13.6,7.4,0,0,0
"300",2016-01-06,14,4.4,223.898420133333,"2016","1","6","0","0","0","1","0","1",2016-01-06,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,8.6,16.3,0,0,0
"301",2016-01-07,0.6,4.1,223.898420133333,"2016","1","7","0","0","0","1","0","1",2016-01-07,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,14,13.6,7.4,0,0
"302",2016-01-08,1.2,8,223.898420133333,"2016","1","8","0","0","0","1","0","1",2016-01-08,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,0.6,8.6,16.3,0,0
"303",2016-01-09,0.2,11.25,222.09970905,"2016","1","9","0","0","0","1","0","1",2016-01-09,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,1.2,14,13.6,7.4,0
"304",2016-01-10,9.6,10.85,221.1757507,"2016","1","10","0","0","0","1","0","1",2016-01-10,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,0.2,0.6,8.6,16.3,0
"305",2016-01-11,8.1,9.75,221.1757507,"2016","1","11","0","0","0","1","0","1",2016-01-11,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,9.6,1.2,14,13.6,7.4
"306",2016-01-12,5.1,7.3,221.1757507,"2016","1","12","0","0","0","1","0","1",2016-01-12,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,8.1,0.2,0.6,8.6,16.3
"307",2016-01-13,3.6,5.45,221.1757507,"2016","1","13","0","0","0","1","0","1",2016-01-13,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,5.1,9.6,1.2,14,13.6
"308",2016-01-14,17.6,3.1,221.1757507,"2016","1","14","0","0","0","1","0","1",2016-01-14,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,3.6,8.1,0.2,0.6,8.6
"309",2016-01-15,26.8,5.9,221.1757507,"2016","1","15","0","0","0","1","0","1",2016-01-15,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,17.6,5.1,9.6,1.2,14
"310",2016-01-16,0,3.4,221.1757507,"2016","1","16","0","0","0","1","0","1",2016-01-16,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,26.8,3.6,8.1,0.2,0.6
"311",2016-01-17,0,-0.4,221.1757507,"2016","1","17","0","0","0","1","0","1",2016-01-17,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,0,17.6,5.1,9.6,1.2
"312",2016-01-18,0,0.2,221.1757507,"2016","1","18","0","0","0","1","0","1",2016-01-18,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,0,26.8,3.6,8.1,0.2
"313",2016-01-19,0,0.35,221.1757507,"2016","1","19","0","0","0","1","0","1",2016-01-19,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,0,0,17.6,5.1,9.6
"314",2016-01-20,0,0.35,221.1757507,"2016","1","20","0","0","0","1","0","1",2016-01-20,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,0,0,26.8,3.6,8.1
"315",2016-01-21,6.2,5,221.1757507,"2016","1","21","0","0","0","1","0","1",2016-01-21,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,0,0,0,17.6,5.1
"316",2016-01-22,0,3.7,221.1757507,"2016","1","22","0","0","0","1","0","1",2016-01-22,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,6.2,0,0,26.8,3.6
"317",2016-01-23,0,2.9,221.1757507,"2016","1","23","0","0","0","1","0","1",2016-01-23,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,0,0,0,0,17.6
"318",2016-01-24,0,5,221.1757507,"2016","1","24","0","0","0","1","0","1",2016-01-24,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,0,6.2,0,0,26.8
"319",2016-01-25,0,5.6,221.1757507,"2016","1","25","0","0","0","1","0","1",2016-01-25,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,0,0,0,0,0
"320",2016-01-26,0,7.05,221.1757507,"2016","1","26","0","0","0","1","0","1",2016-01-26,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,0,0,6.2,0,0
"321",2016-01-27,0,6.85,221.1757507,"2016","1","27","0","0","0","1","0","1",2016-01-27,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,0,0,0,0,0
"322",2016-01-28,0,8.1,221.1757507,"2016","1","28","0","0","0","1","0","1",2016-01-28,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,0,0,0,6.2,0
"323",2016-01-29,0,8.1,221.1757507,"2016","1","29","0","0","0","1","0","1",2016-01-29,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,0,0,0,0,0
"324",2016-01-30,0,7.8,221.1757507,"2016","1","30","0","0","0","1","0","1",2016-01-30,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,0,0,0,0,6.2
"325",2016-01-31,0.8,7.3,221.1757507,"2016","1","31","0","0","0","1","0","1",2016-01-31,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,0,0,0,0,0
"326",2016-02-01,16,9.5,221.1757507,"2016","2","1","0","0","0","1","0","1",2016-02-01,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,0.8,0,0,0,0
"327",2016-02-02,0.2,9.3,221.1757507,"2016","2","2","0","0","0","1","0","1",2016-02-02,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,16,0,0,0,0
"328",2016-02-03,2.8,8.3,221.1757507,"2016","2","3","0","0","0","1","0","1",2016-02-03,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,0.2,0.8,0,0,0
"329",2016-02-04,1.2,4.9,221.1757507,"2016","2","4","0","0","0","1","0","1",2016-02-04,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,2.8,16,0,0,0
"330",2016-02-05,0,5.05,221.1757507,"2016","2","5","0","0","0","1","0","1",2016-02-05,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,1.2,0.2,0.8,0,0
"331",2016-02-06,0,6.15,221.1757507,"2016","2","6","0","0","0","1","0","1",2016-02-06,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,0,2.8,16,0,0
"332",2016-02-07,0.2,5,221.1757507,"2016","2","7","0","0","0","1","0","1",2016-02-07,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,0,1.2,0.2,0.8,0
"333",2016-02-08,3.8,7.6,221.1757507,"2016","2","8","0","0","0","1","0","1",2016-02-08,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,0.2,0,2.8,16,0
"334",2016-02-09,6.8,8.35,221.1757507,"2016","2","9","0","0","0","1","0","1",2016-02-09,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,3.8,0,1.2,0.2,0.8
"335",2016-02-10,9.2,5.5,221.1757507,"2016","2","10","0","0","0","1","0","1",2016-02-10,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,6.8,0.2,0,2.8,16
"336",2016-02-11,6.6,4.9,221.1757507,"2016","2","11","0","0","0","1","0","1",2016-02-11,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,9.2,3.8,0,1.2,0.2
"337",2016-02-12,10.6,5.45,221.1757507,"2016","2","12","0","0","0","1","0","1",2016-02-12,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,6.6,6.8,0.2,0,2.8
"338",2016-02-13,20.8,9.3,221.1757507,"2016","2","13","0","0","0","1","0","1",2016-02-13,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,10.6,9.2,3.8,0,1.2
"339",2016-02-14,40.1,8,221.1757507,"2016","2","14","0","0","0","1","0","1",2016-02-14,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,20.8,6.6,6.8,0.2,0
"340",2016-02-15,16.6,9.3,221.1757507,"2016","2","15","0","0","0","1","0","1",2016-02-15,2016.1,2016.1,"2016-01-01",222.783882305978,221.42525964304,242.128279584689,40.1,10.6,9.2,3.8,0
"341",2016-02-16,1.2,12.75,221.1757507,"2016","2","16","0","0","0","1","0","1",2016-02-16,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,16.6,20.8,6.6,6.8,0.2
"342",2016-02-17,0,10.05,221.1757507,"2016","2","17","0","0","0","1","0","1",2016-02-17,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,1.2,40.1,10.6,9.2,3.8
"343",2016-02-18,0.8,6.4,221.1757507,"2016","2","18","0","0","0","1","0","1",2016-02-18,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0,16.6,20.8,6.6,6.8
"344",2016-02-19,0.8,5.55,221.1757507,"2016","2","19","0","0","0","1","0","1",2016-02-19,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0.8,1.2,40.1,10.6,9.2
"345",2016-02-20,0.4,6,221.1757507,"2016","2","20","0","0","0","1","0","1",2016-02-20,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0.8,0,16.6,20.8,6.6
"346",2016-02-21,0,7.15,221.1757507,"2016","2","21","0","0","0","1","0","1",2016-02-21,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0.4,0.8,1.2,40.1,10.6
"347",2016-02-22,0,9.25,221.1757507,"2016","2","22","0","0","0","1","0","1",2016-02-22,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0,0.8,0,16.6,20.8
"348",2016-02-23,0,10.35,221.1757507,"2016","2","23","0","0","0","1","0","1",2016-02-23,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0,0.4,0.8,1.2,40.1
"349",2016-02-24,0,9.45,221.1757507,"2016","2","24","0","0","0","1","0","1",2016-02-24,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0,0,0.8,0,16.6
"350",2016-02-25,6.4,8.45,221.1757507,"2016","2","25","0","0","0","1","0","1",2016-02-25,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0,0,0.4,0.8,1.2
"351",2016-02-26,13.8,7.5,221.1757507,"2016","2","26","0","0","0","1","0","1",2016-02-26,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,6.4,0,0,0.8,0
"352",2016-02-27,16.2,6.9,221.1757507,"2016","2","27","0","0","0","1","0","1",2016-02-27,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,13.8,0,0,0.4,0.8
"353",2016-02-28,25.7,11.85,221.1757507,"2016","2","28","0","0","0","1","0","1",2016-02-28,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,16.2,6.4,0,0,0.8
"354",2016-02-29,37.6,6.05,221.1757507,"2016","2","29","0","0","0","1","0","1",2016-02-29,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,25.7,13.8,0,0,0.4
"355",2016-03-01,0,6.95,221.1757507,"2016","3","1","0","0","0","1","0","1",2016-03-01,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,37.6,16.2,6.4,0,0
"356",2016-03-02,0,7.15,221.1757507,"2016","3","2","0","0","0","1","0","1",2016-03-02,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0,25.7,13.8,0,0
"357",2016-03-03,17.2,3.4,221.1757507,"2016","3","3","0","0","0","1","0","1",2016-03-03,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0,37.6,16.2,6.4,0
"358",2016-03-04,0.2,4.6,221.1757507,"2016","3","4","0","0","0","1","0","1",2016-03-04,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,17.2,0,25.7,13.8,0
"359",2016-03-05,13.9,4.6,221.1757507,"2016","3","5","0","0","0","1","0","1",2016-03-05,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0.2,0,37.6,16.2,6.4
"360",2016-03-06,0.4,7.05,221.1757507,"2016","3","6","0","0","0","1","0","1",2016-03-06,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,13.9,17.2,0,25.7,13.8
"361",2016-03-07,5.6,3.25,221.1757507,"2016","3","7","0","0","0","1","0","1",2016-03-07,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0.4,0.2,0,37.6,16.2
"362",2016-03-08,1.6,4.25,221.1757507,"2016","3","8","0","0","0","1","0","1",2016-03-08,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,5.6,13.9,17.2,0,25.7
"363",2016-03-09,8.2,2.5,221.1757507,"2016","3","9","0","0","0","1","0","1",2016-03-09,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,1.6,0.4,0.2,0,37.6
"364",2016-03-10,4.8,3.55,221.1757507,"2016","3","10","0","0","0","1","0","1",2016-03-10,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,8.2,5.6,13.9,17.2,0
"365",2016-03-11,0,6.95,221.1757507,"2016","3","11","0","0","0","1","0","1",2016-03-11,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,4.8,1.6,0.4,0.2,0
"366",2016-03-12,0.2,8.55,221.1757507,"2016","3","12","0","0","0","1","0","1",2016-03-12,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0,8.2,5.6,13.9,17.2
"367",2016-03-13,0,7.85,221.1757507,"2016","3","13","0","0","0","1","0","1",2016-03-13,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0.2,4.8,1.6,0.4,0.2
"368",2016-03-14,0,8.1,221.1757507,"2016","3","14","0","0","0","1","0","1",2016-03-14,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0,0,8.2,5.6,13.9
"369",2016-03-15,2,4.65,221.1757507,"2016","3","15","0","0","0","1","0","1",2016-03-15,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0,0.2,4.8,1.6,0.4
"370",2016-03-16,0,5.8,221.1757507,"2016","3","16","0","0","0","1","0","1",2016-03-16,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,2,0,0,8.2,5.6
"371",2016-03-17,3.8,8.5,221.1757507,"2016","3","17","0","0","0","1","0","1",2016-03-17,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0,0,0.2,4.8,1.6
"372",2016-03-18,0.4,8.55,221.1757507,"2016","3","18","0","0","0","1","0","1",2016-03-18,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,3.8,2,0,0,8.2
"373",2016-03-19,1.4,8.85,221.1757507,"2016","3","19","0","0","0","1","0","1",2016-03-19,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0.4,0,0,0.2,4.8
"374",2016-03-20,0,9.2,221.1757507,"2016","3","20","0","0","0","1","0","1",2016-03-20,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,1.4,3.8,2,0,0
"375",2016-03-21,0.2,12,221.1757507,"2016","3","21","1","0","0","0","0","1",2016-03-21,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0,0.4,0,0,0.2
"376",2016-03-22,1.4,14.6,221.1757507,"2016","3","22","1","0","0","0","0","1",2016-03-22,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0.2,1.4,3.8,2,0
"377",2016-03-23,4.2,10.2,221.1757507,"2016","3","23","1","0","0","0","0","1",2016-03-23,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,1.4,0,0.4,0,0
"378",2016-03-24,0.2,5.3,221.1757507,"2016","3","24","1","0","0","0","0","1",2016-03-24,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,4.2,0.2,1.4,3.8,2
"379",2016-03-25,0,6.55,221.1757507,"2016","3","25","1","0","0","0","0","1",2016-03-25,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0.2,1.4,0,0.4,0
"380",2016-03-26,0,8.05,221.1757507,"2016","3","26","1","0","0","0","0","1",2016-03-26,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0,4.2,0.2,1.4,3.8
"381",2016-03-27,0,9.3,221.1757507,"2016","3","27","1","0","0","0","0","1",2016-03-27,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0,0.2,1.4,0,0.4
"382",2016-03-28,1.6,8.2,221.1757507,"2016","3","28","1","0","0","0","0","1",2016-03-28,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0,0,4.2,0.2,1.4
"383",2016-03-29,0,10.8,221.1757507,"2016","3","29","1","0","0","0","0","1",2016-03-29,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,1.6,0,0.2,1.4,0
"384",2016-03-30,0,12.6,221.1757507,"2016","3","30","1","0","0","0","0","1",2016-03-30,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0,0,0,4.2,0.2
"385",2016-03-31,0,14.9,221.1757507,"2016","3","31","1","0","0","0","0","1",2016-03-31,2016.1,2016.1,"2016-04-01",235.268241285714,221.42525964304,242.128279584689,0,1.6,0,0.2,1.4
"386",2016-04-01,18,17.2,221.1757507,"2016","4","1","1","0","0","0","0","1",2016-04-01,2016.1,2016.2,"2016-04-01",235.268241285714,262.831299526337,242.128279584689,0,0,0,0,4.2
"387",2016-04-02,0,17.2,221.1757507,"2016","4","2","1","0","0","0","0","1",2016-04-02,2016.1,2016.2,"2016-04-01",235.268241285714,262.831299526337,242.128279584689,18,0,1.6,0,0.2
"388",2016-04-03,0,15.05,221.1757507,"2016","4","3","1","0","0","0","0","1",2016-04-03,2016.1,2016.2,"2016-04-01",235.268241285714,262.831299526337,242.128279584689,0,0,0,0,0
"389",2016-04-04,0,16.6,221.1757507,"2016","4","4","1","0","0","0","0","1",2016-04-04,2016.1,2016.2,"2016-04-01",235.268241285714,262.831299526337,242.128279584689,0,18,0,1.6,0
"390",2016-04-05,0,17.3,221.1757507,"2016","4","5","1","0","0","0","0","1",2016-04-05,2016.1,2016.2,"2016-04-01",235.268241285714,262.831299526337,242.128279584689,0,0,0,0,0
"391",2016-04-06,0,18.75,221.1757507,"2016","4","6","1","0","0","0","0","1",2016-04-06,2016.1,2016.2,"2016-04-01",235.268241285714,262.831299526337,242.128279584689,0,0,18,0,1.6
"392",2016-04-07,0.8,17.3,221.1757507,"2016","4","7","1","0","0","0","0","1",2016-04-07,2016.1,2016.2,"2016-04-01",235.268241285714,262.831299526337,242.128279584689,0,0,0,0,0
